,source,target,maxspeed,name,length,tunnel,osmid,ref,width,bridge,railway,oneway,lanes,geometry,service
2369,1146584177,1146584406,190,,10692.464000000002,,"[99123024, 99123124, 155422230]",,,yes,rail,False,,"LINESTRING (-9.041013 38.8833289, -9.041614 38.8827147, -9.042932 38.8814323, -9.0435672 38.8808583, -9.0439078 38.8805515, -9.0442466 38.8802318, -9.0445462 38.8799491, -9.044827 38.8796838, -9.046676 38.8779909, -9.0483669 38.8764427, -9.0501728 38.8747402, -9.0515892 38.8734917, -9.0520988 38.8730247, -9.0524102 38.8727393, -9.053001 38.8721916, -9.0535781 38.8716164, -9.0539294 38.871244, -9.0558579 38.8689581, -9.0569536 38.8676724, -9.0586594 38.8656357, -9.0597035 38.8643944, -9.0602943 38.8636975, -9.0610953 38.862751, -9.0620277 38.8616581, -9.0626639 38.8609236, -9.0632288 38.8603307, -9.0636082 38.8599299, -9.0638728 38.8596775, -9.0642996 38.8592856, -9.0647311 38.8589168, -9.0652785 38.8584697, -9.0656634 38.858193, -9.0662305 38.8577864, -9.0667266 38.8574254, -9.0683734 38.8563999, -9.0696834 38.8555565, -9.0704323 38.8550259, -9.0709389 38.8546277, -9.0716138 38.8540364, -9.0720822 38.8535806, -9.0724942 38.8531466, -9.0729661 38.8525917, -9.0735912 38.851755, -9.0742833 38.8507723, -9.0750286 38.849682, -9.075729 38.8485903, -9.0762064 38.847807, -9.076598 38.8471218, -9.0769359 38.846541, -9.0777728 38.8451727, -9.0784165 38.8441303, -9.0790361 38.8431067, -9.0798274 38.8418156, -9.0800826 38.8413506, -9.0802244 38.8410756, -9.0805579 38.8404248, -9.0806979 38.8401474, -9.0808399 38.8398466, -9.0810911 38.8393356, -9.0813361 38.8388239, -9.0819892 38.8374931, -9.0825149 38.8364057, -9.0830138 38.8353244, -9.0834296 38.8343403, -9.0835851 38.8339141, -9.083958 38.8328068, -9.0843952 38.8315594, -9.0849075 38.8301699, -9.0852697 38.8291454, -9.085401 38.8287741, -9.0857872 38.8276374, -9.0862486 38.8262855, -9.0867046 38.8250255, -9.0871283 38.8238218, -9.0875816 38.8225095, -9.0879866 38.8214041, -9.088397 38.8202652, -9.0887859 38.8191576, -9.0892124 38.8179727, -9.0897998 38.8165725, -9.0903255 38.8154774, -9.0907922 38.814562, -9.0915138 38.813168, -9.0918061 38.8125974, -9.0924445 38.8113435, -9.0931338 38.8100037, -9.093858 38.8086013, -9.0945091 38.8073339, -9.0948424 38.8066738, -9.0950881 38.8061872, -9.0955666 38.8052612, -9.0962371 38.8039737, -9.0969399 38.8025816, -9.097293 38.8018915, -9.0975991 38.8012928, -9.097888 38.8007184, -9.0981764 38.8000941, -9.0982779 38.7998504)",
2370,1146584177,7866198989,,,75.054,,843257531,,,,rail,False,,"LINESTRING (-9.041013 38.8833289, -9.0413147 38.8830462, -9.0415765 38.882816)",crossover
2371,1146584201,1146585122,,,23.447,,99123143,,,,rail,False,,,yard
2372,1146584201,1146584504,,,297.229,,99123239,,,,rail,False,,"LINESTRING (-9.0450995 38.8799804, -9.0456304 38.8795759, -9.045879 38.8793954, -9.0461212 38.8792294, -9.0463771 38.8790942, -9.046618 38.8789961, -9.0468691 38.878918, -9.0471241 38.8788621, -9.0473557 38.8788359, -9.047575 38.8788268, -9.047805 38.8788307, -9.0480298 38.8788606)",yard
2373,1146584245,1146585328,,,65.197,,99123120,,,,rail,False,,,yard
2374,1146584245,1146585205,,,889.256,,99123120,,,,rail,False,,"LINESTRING (-9.0883568 38.8183593, -9.0885767 38.8177302, -9.0887779 38.8171639, -9.0888879 38.8169131, -9.0890568 38.816562, -9.0895423 38.8156216, -9.090237 38.8142631, -9.0909424 38.8128587, -9.0914708 38.8118764, -9.0919836 38.8108855)",yard
2375,1146584296,1678205860,,,43.846,,99123031,,,,rail,False,,,yard
2376,1146584340,1146584602,,,57.112,,99122987,,,,rail,False,,,yard
2377,1146584383,1146585331,,,46.521,,99123052,,,,rail,False,,,
2378,1146584383,1146585552,190,,10363.945999999998,,155294209,,,,rail,False,,"LINESTRING (-9.0986938 38.7989028, -9.0985385 38.7993249, -9.0983216 38.799861, -9.0979327 38.8007248, -9.0976399 38.8013086, -9.0973333 38.8019055, -9.0969828 38.8025878, -9.0963256 38.8039131, -9.0956202 38.8052571, -9.0951267 38.806206, -9.09455 38.8073451, -9.0939063 38.8086055, -9.0931794 38.8100079, -9.0924901 38.8113602, -9.0918517 38.8125995, -9.0914527 38.8133729, -9.0903524 38.8155275, -9.0898427 38.8165913, -9.0892661 38.8179622, -9.0888342 38.8191701, -9.0884426 38.8202652, -9.088043 38.8213811, -9.0876299 38.8225179, -9.0871679 38.8238356, -9.0867475 38.8250401, -9.0866441 38.8253227, -9.0862969 38.8262709, -9.0858355 38.8276291, -9.0854493 38.8287658, -9.0849531 38.8301574, -9.0844408 38.8315657, -9.0839982 38.8328172, -9.0836323 38.833887, -9.0835449 38.8341586, -9.0830675 38.8353286, -9.0825592 38.8364182, -9.0820322 38.8375098, -9.0813817 38.8388333, -9.08113 38.8393492, -9.0808788 38.8398602, -9.0807332 38.840159, -9.0805032 38.840631, -9.0802657 38.8410897, -9.0801268 38.841358, -9.0798837 38.8418031, -9.0790951 38.8431004, -9.0784541 38.8441763, -9.0778345 38.8451686, -9.0772551 38.8460919, -9.0766597 38.8471239, -9.0762413 38.8478842, -9.0757906 38.8486843, -9.0754259 38.8492755, -9.075137 38.8497223, -9.0743711 38.8508047, -9.0737039 38.8517445, -9.0730267 38.8526246, -9.0725543 38.8531738, -9.0721406 38.8536161, -9.0716674 38.854072, -9.0709828 38.8546646, -9.0704731 38.8550594, -9.0697208 38.8555847, -9.0684066 38.8564223, -9.0667624 38.8574562, -9.0662688 38.8578144, -9.0657002 38.8582311, -9.0653193 38.8584935, -9.0647628 38.8589423, -9.0643371 38.859312, -9.0639074 38.8597044, -9.0636476 38.8599603, -9.0632673 38.8603463, -9.0627095 38.8609431, -9.0620681 38.8616753, -9.0611386 38.8627675, -9.0603459 38.8637093, -9.0597669 38.8644128, -9.058734 38.8656765, -9.0570394 38.8677131, -9.0559361 38.8689899, -9.0540076 38.8712861, -9.0536678 38.8716807, -9.0531366 38.8722654, -9.0530364 38.8723757, -9.052588 38.8728484, -9.0522852 38.8731256, -9.0517607 38.8736057, -9.0503748 38.8748743, -9.0485299 38.8765448, -9.044989 38.879801, -9.0444073 38.8803406)",
2379,1146584406,1146585331,190,,64.86,,547821877,,,,rail,True,,,
2380,1146584471,1146584929,,,59.763,,99123080,,,,rail,False,,,yard
2381,1146584471,1146585262,,,74.35,,99123197,,,,rail,False,,"LINESTRING (-9.0846848 38.8289622, -9.0845883 38.8293007, -9.0844752 38.8296103)",yard
2382,1146584504,1678205854,,,134.066,,99123239,,,,rail,False,,"LINESTRING (-9.0480298 38.8788606, -9.0483039 38.8789078, -9.0486078 38.8790074, -9.0494487 38.8793315)",yard
2383,1146584540,1146585419,,,107.31,,99123110,,,,rail,False,,"LINESTRING (-9.0960681 38.8038336, -9.0962613 38.8035159, -9.0966077 38.802965)",yard
2384,1146584557,1146585552,,,78.586,,843331466,,,,rail,False,,"LINESTRING (-9.0449562 38.8797779, -9.0445576 38.8801742, -9.0444073 38.8803406)",crossover
2385,1146584557,1146584769,190,,1030.4519999999998,,155425220,,,,rail,False,,"LINESTRING (-9.0449562 38.8797779, -9.0446645 38.8800445, -9.0443759 38.8803182, -9.044041 38.8806353, -9.0436958 38.8809476, -9.043055 38.8815188, -9.0417259 38.8827705, -9.0411102 38.8833732, -9.0401193 38.8843611, -9.0395766 38.8848745, -9.0390307 38.8853795, -9.0373792 38.8869243)",
2386,1146584600,1146585570,,,33.736000000000004,,99123140,,,,rail,False,,"LINESTRING (-9.0849936 38.8267703, -9.084996 38.8268643, -9.0849799 38.8270733)",yard
2387,1146584602,1146585328,,,33.24,,99123120,,,,rail,False,,,yard
2388,1146584602,1146585580,,,147.617,,99123120,,,,rail,False,,"LINESTRING (-9.088051 38.8192119, -9.0877211 38.8201669, -9.087595 38.8204909)",yard
2389,1146584616,1146585359,,,363.221,,99123074,,,,rail,False,,"LINESTRING (-9.0459693 38.8791244, -9.0462247 38.878943, -9.0464651 38.8787912, -9.046714 38.8786646, -9.0469109 38.878585, -9.0471279 38.878513, -9.0474215 38.8784485, -9.0476818 38.8784204, -9.0479629 38.8784136, -9.0482255 38.8784285, -9.0485074 38.878471, -9.0486903 38.8785229, -9.0497583 38.8789341)",yard
2390,1146584616,1678205851,,,41.159,,99123199,,,,rail,False,,"LINESTRING (-9.0459693 38.8791244, -9.0460997 38.8790025, -9.0462789 38.8788435)",yard
2391,1146584637,1678205851,,,36.401,,99123199,,,,rail,False,,,yard
2392,1146584637,1146584935,,,228.06599999999997,,99123199,,,,rail,False,,"LINESTRING (-9.0465562 38.8785974, -9.0467659 38.8784041, -9.0482764 38.8770439)",yard
2393,1146584637,1146585625,,,228.279,,99123212,,,,rail,False,,"LINESTRING (-9.0465562 38.8785974, -9.0470622 38.8782366, -9.0474772 38.8779094, -9.048368 38.8771091)",yard
2394,1146584686,1146585372,,,14.82,,99123171,,,,rail,False,,,yard
2395,1146584695,1146585027,,,44.768,,99123230,,,,rail,False,,,yard
2396,1146584722,1146584736,,,325.795,,99123045,,,,rail,False,,"LINESTRING (-9.0430473 38.8833078, -9.0415302 38.8846952, -9.0413946 38.8848148, -9.0412584 38.8849212, -9.0410826 38.8850309, -9.0408816 38.8851289, -9.0406569 38.8852094, -9.0403654 38.8853037)",yard
2397,1146584736,1146585349,,,31.026,,99123045,,,,rail,False,,,yard
2398,1146584769,1146585578,,,110.991,,99123205,,,,rail,False,,,crossover
2399,1146584769,1146585230,190,,47.66,,155425220,,,,rail,False,,,
2400,1146584818,1146585230,190,,161.06,,155425220,,,,rail,False,,"LINESTRING (-9.0358024 38.8883442, -9.0367046 38.8875493, -9.037019 38.8872485)",
2401,1146584846,1146585383,,,660.1709999999999,,99123176,,,,rail,False,,"LINESTRING (-9.0880486 38.8166371, -9.0880403 38.8163969, -9.088051 38.8161273, -9.088102 38.815864, -9.088169 38.8156529, -9.0883997 38.8152099, -9.0889925 38.81405, -9.0895987 38.8128629, -9.0901539 38.8118012, -9.0903577 38.8113769, -9.0905187 38.8110613)",yard
2402,1146584846,1146585336,,,665.381,,99123178,,,,rail,False,,"LINESTRING (-9.0880486 38.8166371, -9.0880135 38.8164931, -9.0879679 38.8162444, -9.0879518 38.8160688, -9.0879598 38.8159079, -9.0879786 38.81577, -9.0880778 38.8154502, -9.0882334 38.8150155, -9.0884989 38.8142443, -9.0887833 38.8135379, -9.0890193 38.8130698, -9.0895262 38.8121, -9.0901136 38.8109463)",yard
2403,1146584850,1146585570,,,46.839,,99123120,,,,rail,False,,,yard
2404,1146584850,1146585649,,,240.14499999999998,,99123229,,,,rail,False,,"LINESTRING (-9.0850657 38.8266574, -9.0851381 38.8262374, -9.0851918 38.826041, -9.0854278 38.825387, -9.0855512 38.8250359, -9.0858 38.824584)",yard
2405,1146584852,1146585122,,,49.441,,99123011,,,,rail,False,,,yard
2406,1146584852,1146585372,,,113.078,,99123184,,,,rail,False,,"LINESTRING (-9.0453349 38.8798326, -9.0449453 38.8801869, -9.0444785 38.8806005)",yard
2407,1146584929,1146585403,,,51.815,,99123004,,,,rail,False,,,yard
2408,1146584934,1678205864,,,31.48,,99123011,,,,rail,False,,,yard
2409,1146584940,1146585653,,,43.243,,99123265,,,,rail,False,,,yard
2410,1146584940,1146585580,,,39.192,,99122982,,,,rail,False,,"LINESTRING (-9.0874797 38.8208315, -9.0875387 38.820681, -9.087595 38.8204909)",yard
2411,1146584940,1146585021,,,735.0479999999999,,99122982,,,,rail,False,,"LINESTRING (-9.0874797 38.8208315, -9.0873456 38.8210906, -9.0872195 38.8213853, -9.0868199 38.8225158, -9.0863773 38.8237738, -9.0859374 38.8249941, -9.0854654 38.8263001, -9.0851628 38.8271885)",yard
2412,1146584952,1146585481,,,725.341,,99123073,,,,rail,False,,"LINESTRING (-9.0884857 38.8173393, -9.0888047 38.816468, -9.0889469 38.8161775, -9.0894887 38.8151994, -9.0899312 38.8143488, -9.0904248 38.8133645, -9.0908647 38.812495, -9.0914467 38.8113936, -9.0915164 38.811264)",yard
2413,1146584952,1146585039,,,97.22300000000001,,99123096,,,,rail,False,,"LINESTRING (-9.0884857 38.8173393, -9.0884802 38.8173687, -9.0884024 38.8177344, -9.0883048 38.8182022)",yard
2414,1146585008,1146585380,,,847.229,,99123221,,,,rail,False,,"LINESTRING (-9.0885604 38.8174681, -9.0890086 38.816562, -9.0897489 38.8151137, -9.0904087 38.8138117, -9.0910578 38.8125452, -9.0917096 38.8113079, -9.0921671 38.8103862)",yard
2415,1146585008,1146585039,,,84.58,,99123230,,,,rail,False,,"LINESTRING (-9.0885604 38.8174681, -9.0884614 38.817747, -9.0883048 38.8182022)",yard
2416,1146585019,1146585184,,,44.175,,99123240,,,,rail,False,,,crossover
2417,1146585021,1146585496,,,62.698,,99122982,,,,rail,False,,,yard
2418,1146585021,1146585653,,,691.712,,99123265,,,,rail,False,,"LINESTRING (-9.0851628 38.8271885, -9.0853661 38.8267473, -9.0855083 38.8263398, -9.0859964 38.8249795, -9.0864256 38.8237947, -9.0868735 38.8225158, -9.087182 38.8216256, -9.0873429 38.8212055)",yard
2419,1146585027,1146585363,,,27.112,,99123156,,,,rail,False,,,yard
2420,1146585027,1933979028,,,106.57499999999999,,99123230,,,,rail,False,,"LINESTRING (-9.0924318 38.8097024, -9.0923962 38.8097529, -9.0922889 38.8099076, -9.0921414 38.8102232, -9.0919583 38.8105852)",yard
2421,1146585041,1678205853,,,79.54400000000001,,99123219,,,,rail,False,,"LINESTRING (-9.0505875 38.8793146, -9.0497728 38.8789982, -9.0497652 38.8789953)",yard
2422,1146585049,1146585578,190,,721.7319999999999,,155294209,,,,rail,False,,"LINESTRING (-9.0435052 38.8811629, -9.0430923 38.8815396, -9.0417649 38.88279, -9.0411452 38.8833979, -9.0401827 38.8844024, -9.0396656 38.8849282, -9.0391262 38.8854525, -9.0383118 38.8862392)",
2423,1146585049,1146585552,190,,120.261,,155294209,,,,rail,False,,"LINESTRING (-9.0435052 38.8811629, -9.0437304 38.8809691, -9.0440736 38.8806571, -9.0444073 38.8803406)",
2424,1146585122,1146585425,,,47.14,,99123143,,,,rail,False,,,yard
2425,1146585152,1146585590,,,10.589,,99123063,,,,rail,False,,,yard
2426,1146585184,1146585578,190,,157.972,,155294209,,,,rail,False,,,
2427,1146585184,1146585494,190,Linha 1 (Alverca),769.595,,"[155422176, 155323457, 155422175]",,,,rail,False,,"LINESTRING (-9.0371304 38.8873221, -9.0353657 38.8889374, -9.0342304 38.8899645, -9.0335822 38.8905595, -9.0331964 38.8909234, -9.0328688 38.8912187, -9.0319443 38.8920085, -9.0312975 38.8925445)",
2428,1146585205,1146585380,,,57.751999999999995,,99123043,,,,rail,False,,"LINESTRING (-9.0919836 38.8108855, -9.0921548 38.8104217, -9.0921671 38.8103862)",yard
2429,1146585230,1678175253,,,43.757,,155422232,,,,rail,False,,,crossover
2430,1146585262,1146585403,,,185.10500000000002,,99123120,,,,rail,False,,"LINESTRING (-9.0844752 38.8296103, -9.0846795 38.8285965, -9.0848062 38.8279657)",yard
2431,1146585286,1677254661,,,521.125,,99123053,,,,rail,False,,"LINESTRING (-9.0186235 38.9097755, -9.0177852 38.911345, -9.0166749 38.9134304, -9.0164961 38.9138344, -9.0163472 38.9141137)",siding
2432,1146585349,1146585590,,,345.06100000000004,,99123152,,,,rail,False,,"LINESTRING (-9.0400309 38.885404, -9.0402095 38.8853323, -9.0403997 38.8852412, -9.0405708 38.8851326, -9.0420197 38.883827, -9.0421109 38.8837062, -9.0421852 38.8835906, -9.0422807 38.8834101, -9.0423444 38.8832293, -9.0423901 38.8830084)",yard
2433,1146585363,1146585380,,,52.372,,99123043,,,,rail,False,,,yard
2434,1146585365,1146585653,,,55.274,,99123134,,,,rail,False,,,yard
2435,1146585365,1146585496,,,699.7489999999999,,99123186,,,,rail,False,,"LINESTRING (-9.0872518 38.8216975, -9.0869486 38.8225221, -9.0865088 38.8237926, -9.086093 38.8249544, -9.085578 38.8263816, -9.0854922 38.8265885, -9.085224 38.8271819, -9.0849772 38.8277335)",yard
2436,1146585403,1146585570,,,100.38600000000001,,99123120,,,,rail,False,,"LINESTRING (-9.0848062 38.8279657, -9.0848243 38.8278756, -9.0849423 38.8273219, -9.0849799 38.8270733)",yard
2437,1146585419,5293012902,190,Linha do Norte,29.037,,547821869,,,,rail,False,,,
2438,1146585446,1146585495,,,244.387,,155323566,,,,rail,False,,"LINESTRING (-9.0305104 38.8931329, -9.0308986 38.8927721, -9.031644 38.8921167, -9.0323526 38.8914674)",yard
2439,1146585637,7866198989,190,Linha do Norte,11.268,,155422235,,,,rail,False,,,
2440,1494073829,1618133137,120,,54.09,,157199500,,,,rail,False,,"LINESTRING (-9.0615752 38.6623035, -9.0612478 38.6622637, -9.0609608 38.6622233)",
2441,1494073829,1618133233,,,370.23800000000006,,814657626,,,,rail,False,,"LINESTRING (-9.0615752 38.6623035, -9.0619261 38.6623665, -9.0622212 38.6624193, -9.0624576 38.6624433, -9.0628409 38.6624605, -9.0634194 38.6624812, -9.0638643 38.6624881, -9.0642505 38.6624812, -9.0647218 38.6624628, -9.0652225 38.6624284, -9.0655791 38.6624023, -9.0658133 38.6623799)",yard
2442,1541645145,1618133130,120,,62.424,,23804735,,,,rail,False,,,
2443,1541645145,1618133137,,,62.907,,148746242,,,,rail,False,,,crossover
2444,1541645145,1541645189,120,,455.8739999999999,,140789484,,,,rail,False,,"LINESTRING (-9.060256 38.6620922, -9.0592147 38.6618784, -9.0587764 38.6617808, -9.0585454 38.6617384, -9.0583204 38.6617048, -9.0580989 38.6616755, -9.0576402 38.6616334, -9.0569938 38.6615663, -9.0560751 38.6614325, -9.0556718 38.661371, -9.0553926 38.6613453, -9.0551063 38.6613406)",siding
2445,1541645189,1618131736,"['120', '160']",,5137.63,,"[23805064, 23805065, 23804735]",,,yes,rail,False,,"LINESTRING (-9.0551063 38.6613406, -9.0547448 38.6612869, -9.0542628 38.6612094, -9.0505236 38.6606353, -9.0486375 38.6603502, -9.0467128 38.6600648, -9.0459721 38.6599459, -9.0454007 38.6598298, -9.0449254 38.6597208, -9.0444005 38.6595737, -9.0439474 38.6594253, -9.0434433 38.6592554, -9.0426713 38.6589251, -9.0422191 38.6587047, -9.0408844 38.658031, -9.0403907 38.6577851, -9.039869 38.6575262, -9.0391698 38.6571824, -9.038101 38.6566393, -9.0373023 38.6562386, -9.0361742 38.6556777, -9.0356728 38.6554129, -9.0345416 38.6548477, -9.0332665 38.654206, -9.0324859 38.6538213, -9.0318676 38.6535104, -9.0310118 38.6530909, -9.0306061 38.6529173, -9.0301835 38.6527508, -9.0293382 38.6524434, -9.0278691 38.6520751, -9.0268842 38.6518592, -9.0263778 38.6517461, -9.0243974 38.6513078, -9.0224294 38.6508614, -9.0205601 38.65045, -9.0164795 38.6495333, -9.0147435 38.6491316, -9.0125201 38.6486028, -9.0111444 38.6482781, -9.0076926 38.6474747, -9.0043758 38.6467032, -9.0027142 38.6463178, -9.0008784 38.6458737, -9.0000185 38.6456714)",
2446,1559131003,2207511790,,,45.735,,210669438,,,,rail,False,,,yard
2447,1559131003,2207511774,,,658.4749999999999,,210669438,,,,rail,False,,"LINESTRING (-9.0628023 38.6137184, -9.0595338 38.6092354, -9.0590532 38.608572)",yard
2448,1559131023,2207531134,,,152.437,,210668929,,,,rail,False,,"LINESTRING (-9.0740748 38.6190466, -9.0741429 38.6192574, -9.0741914 38.6194884, -9.0742762 38.6202393, -9.074294 38.6204043)",spur
2449,1559131039,1559131042,,,769.6460000000001,,210668929,,,,rail,False,,"LINESTRING (-9.067782 38.6201265, -9.0684691 38.621085, -9.0690338 38.6217448, -9.0693286 38.6219888, -9.0696496 38.6221803, -9.0699507 38.6223324, -9.070266 38.6224368, -9.070536 38.6225048, -9.0711042 38.6225923, -9.0715695 38.6225942, -9.0719629 38.6225628, -9.072443 38.6224735, -9.0728376 38.6223545, -9.0731201 38.6222599, -9.0735306 38.6220476, -9.0737165 38.6219113, -9.0738875 38.6217439, -9.0741168 38.6214051, -9.074255 38.6210758)",spur
2450,1559131039,2207531126,,,220.806,,210668929,,,,rail,False,,"LINESTRING (-9.067782 38.6201265, -9.0670274 38.6191406, -9.0667975 38.618797, -9.0665002 38.6184124)",spur
2451,1559131039,2207531128,,,133.994,,210671329,,,,rail,False,,"LINESTRING (-9.067782 38.6201265, -9.0676797 38.6198211, -9.067626 38.6196094, -9.0676126 38.6194627, -9.067618 38.6193307, -9.0676502 38.6191526, -9.0677223 38.6189456)",spur
2452,1559131042,2207531134,,,75.07000000000001,,210668929,,,,rail,False,,"LINESTRING (-9.074255 38.6210758, -9.0743007 38.6208374, -9.074315 38.6205982, -9.074294 38.6204043)",spur
2453,1559131042,2207531241,,,309.731,,210671340,,,,rail,False,,"LINESTRING (-9.074255 38.6210758, -9.0741197 38.621485, -9.0740741 38.621705, -9.0740526 38.6218894, -9.0740633 38.6222142, -9.0741087 38.6224285, -9.0741677 38.6226443, -9.0742645 38.6228701, -9.0743742 38.6230676, -9.0748492 38.6237062)",spur
2454,1618130966,2200902790,190,,7633.308,,23845939,,,,rail,False,,"LINESTRING (-8.919171 38.6299966, -8.9204869 38.6299647, -8.9221937 38.6299245, -8.9233245 38.6299001, -8.9243091 38.6298285, -8.9249404 38.629784, -8.9258303 38.6296717, -8.9265955 38.6295541, -8.927586 38.629348, -8.9289218 38.6289999, -8.9299357 38.628677, -8.9305522 38.6284521, -8.9309783 38.6282892, -8.9319367 38.6278709, -8.932578 38.6275608, -8.9333138 38.6271603, -8.9337469 38.6269112, -8.9351547 38.6260776, -8.9430283 38.6214168, -8.9465874 38.6193773, -8.9483085 38.6186103, -8.9521293 38.61701, -8.9540442 38.6162114, -8.9816274 38.6047978, -8.9836143 38.6038363, -8.9846872 38.6032193, -8.9856056 38.6026156, -8.9868072 38.601643, -8.9876226 38.6007911, -8.9884466 38.5997581, -8.9891161 38.5986982, -8.9908756 38.5957601, -8.9915189 38.5947103)",
2455,1618131002,1618131027,,,80.96199999999999,,148746308,,,,rail,False,,"LINESTRING (-8.923394 38.6302098, -8.9238404 38.630232, -8.9243228 38.6302692)",crossover
2456,1618131002,1618131597,160,,6041.788000000002,,"[146760144, 148746326]",,,,rail,False,,"LINESTRING (-8.923394 38.6302098, -8.9238913 38.6302594, -8.9242019 38.630309, -8.9247021 38.6303906, -8.9254456 38.6305611, -8.9263021 38.6307617, -8.9275776 38.6310721, -8.9296555 38.6315888, -8.9314842 38.632044, -8.9318357 38.6321315, -8.934093 38.6326856, -8.9359394 38.633137, -8.9383866 38.6337498, -8.9400076 38.6341556, -8.9421794 38.6346934, -8.9424872 38.6347694, -8.9440946 38.635166, -8.9461308 38.6356679, -8.947806 38.6360835, -8.9502115 38.6366734, -8.9524751 38.6372421, -8.9534634 38.6374842, -8.9548701 38.6378288, -8.9567451 38.6383011, -8.9577888 38.6385507, -8.9598042 38.6390542, -8.9614732 38.6394649, -8.9628898 38.6397989, -8.9637034 38.6399537, -8.9644247 38.6400496, -8.9645129 38.6400613, -8.9658126 38.6401526, -8.9674482 38.6402128, -8.9689921 38.6402617, -8.9705526 38.6403171, -8.973953 38.6404348, -8.9748706 38.6404832, -8.9758118 38.6405454, -8.9758626 38.6405501, -8.9767529 38.640633, -8.9777069 38.6407405, -8.9790248 38.6409233, -8.9803938 38.6411561, -8.9809189 38.6412575, -8.9814766 38.6413635, -8.982462 38.6415962, -8.9836068 38.6418728, -8.9847781 38.642147, -8.9870473 38.6426756, -8.9884402 38.643, -8.9893695 38.6432113, -8.9904036 38.643455, -8.9905249 38.6434838)",
2457,1618131027,1618131598,160,,6040.406000000001,,23805064,,,,rail,False,,"LINESTRING (-8.9243228 38.6302692, -8.9249652 38.6304018, -8.9264798 38.6307592, -8.9283303 38.6312214, -8.9302814 38.6316955, -8.9317641 38.6320582, -8.932931 38.6323631, -8.9356567 38.6330354, -8.938094 38.6336371, -8.9403188 38.6341884, -8.942592 38.6347523, -8.9438829 38.6350602, -8.9451835 38.6353977, -8.9474018 38.6359314, -8.9490131 38.6363433, -8.9505971 38.6367299, -8.9527617 38.6372783, -8.9567587 38.6382663, -8.9571551 38.6383628, -8.958675 38.6387326, -8.9600865 38.6390686, -8.9614995 38.6394328, -8.9628931 38.639765, -8.9636916 38.639918, -8.9645009 38.6400249, -8.9658041 38.6401212, -8.9674341 38.6401777, -8.9689792 38.6402329, -8.9705434 38.6402802, -8.972088 38.6403356, -8.9739342 38.6403991, -8.9748602 38.6404514, -8.9758035 38.6405116, -8.9767629 38.6405963, -8.977708 38.6407061, -8.9790309 38.6408926, -8.9804015 38.6411229, -8.9809336 38.6412241, -8.9815013 38.6413361, -8.9824726 38.6415646, -8.9836175 38.6418366, -8.9848013 38.6421046, -8.9863731 38.642477, -8.988457 38.6429707, -8.9906899 38.64349, -8.9914043 38.6436526)",
